Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","051","Armenia","5510","Production","1617","Case materials","2024","2024","t","3811","A","Official figure",""
"FO","Forestry Production and Trade","051","Armenia","5510","Production","1618","Cartonboard","2024","2024","t","67","A","Official figure",""
"FO","Forestry Production and Trade","051","Armenia","5510","Production","1621","Wrapping papers","2024","2024","t","17731","A","Official figure",""
"FO","Forestry Production and Trade","051","Armenia","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","051","Armenia","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","48","A","Official figure",""
"FO","Forestry Production and Trade","051","Armenia","5516","Production","1636","Glue-laminated timber (glulam)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","051","Armenia","5516","Production","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","051","Armenia","5510","Production","1684","I-beams (I-joists)","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","533","Aruba","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","533","Aruba","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","2893","E","Estimated value",""
"FO","Forestry Production and Trade","533","Aruba","5510","Production","1630","Wood charcoal","2024","2024","t","309","E","Estimated value",""
"FO","Forestry Production and Trade","533","Aruba","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","533","Aruba","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","533","Aruba","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","533","Aruba","5516","Production","1640","Plywood and LVL","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","654","Ascension, Saint Helena and Tristan da Cunha","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","654","Ascension, Saint Helena and Tristan da Cunha","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","654","Ascension, Saint Helena and Tristan da Cunha","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","654","Ascension, Saint Helena and Tristan da Cunha","5516","Production","1640","Plywood and LVL","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","24000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","3921000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","7736081","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","1506772","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","5696719","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","7616704","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","422510","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","390305","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1630","Wood charcoal","2024","2024","t","25138","E","Estimated value",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1619","Wood chips and particles","2024","2024","m3","3203362","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1620","Wood residues","2024","2024","m3","8659362","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1693","Wood pellets","2024","2024","t","99910","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1694","Wood briquettes and other agglomerates","2024","2024","t","175","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","3235882","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","524801","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1634","Veneer sheets","2024","2024","m3","115000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1640","Plywood and LVL","2024","2024","m3","180000","X","Figure from external organization",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1607","Laminated Veneer Lumber (LVL)","2024","2024","m3","95000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1697","Particle board","2024","2024","m3","952000","X","Figure from external organization",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1647","Hardboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","590000","X","Figure from external organization",""
"FO","Forestry Production and Trade","036","Australia","5516","Production","1650","Other fibreboard","2024","2024","m3","10000","E","Estimated value",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","321000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1656","Chemical wood pulp","2024","2024","t","652000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","177000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","475000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1669","Recovered paper","2024","2024","t","2635000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1671","Newsprint","2024","2024","t","117000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1674","Printing and writing papers","2024","2024","t","139000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","47000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","92000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1675","Other paper and paperboard","2024","2024","t","2395000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1676","Household and sanitary papers","2024","2024","t","70000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1617","Case materials","2024","2024","t","2255000","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1618","Cartonboard","2024","2024","t","0","A","Official figure",""
"FO","Forestry Production and Trade","036","Australia","5510","Production","1621","Wrapping papers","2024","2024","t","70000","A","Official figure",""
